% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=181532, Wed Jul  3 13:35:02 2024, <python>{}</python>
1 15 0.9449516254594045 1.000049075278226 0.9372384548187256 9.3723845481872559e-01 1.0259160382407053 1.1375648839133126   
2 30 0.9104081256359539 1.0349570054143569 0.9372384548187256 9.8878023965018136e-01 1.0431551456451416 1.156902619770595   
3 45 0.8916971087889424 1.0442489154156824 0.8833511625017438 8.8335116250174384e-01 1.021779979978289 1.1411838735852922   
4 60 0.8757034011204842 1.055923915262064 0.8833511625017438 9.5354556356157572e-01 1.014576210294451 1.101374340057373   
5 75 0.8596502366188482 1.0650710486536872 0.8833511625017438 9.2025271824428012e-01 1.0060255663735527 1.12817428452628   
6 90 0.8457814547971723 1.0715782496105493 0.8833511625017438 9.4725660596575056e-01 1.0084372520446778 1.1179119927542551   
7 105 0.8373844817348035 1.077752091660276 0.8833511625017438 9.2311368669782368e-01 1.042333309991019 1.124372298376901   
8 120 0.8323798181959766 1.0845985174679458 0.8755141598837716 8.7551415988377157e-01 0.9998774051666259 1.0522515160696848   
9 135 0.8350655717895484 1.0948238630769065 0.8755141598837716 9.2131193705967496e-01 1.0193943432399204 1.1497702189854213   
10 150 0.8450988046924627 1.1024282588862624 0.8755141598837716 9.2380614961896623e-01 1.0022650105612618 1.1067207677023752   
11 165 0.8554897204566003 1.1152210889810694 0.859628016608102 8.5962801660810195e-01 1.0076492582048688 1.1292401790618896   
12 180 0.8686658127448018 1.134492271651359 0.859628016608102 9.2645806585039414e-01 1.0206326144082205 1.2454268727983748   
13 195 0.882579323204784 1.1550736417139866 0.859628016608102 9.3198752403259277e-01 1.0341783251081194 1.156878171648298   
14 210 0.8932777992638309 1.17364097373868 0.859628016608102 9.2646831103733607e-01 1.0148687090192523 1.1993702479771204   
15 225 0.9079191346461531 1.1889932480517094 0.859628016608102 9.6103303091866632e-01 0.9973862852369036 1.1647415229252407   
16 240 0.9215936791808721 1.207351009219007 0.859628016608102 9.2354072843279156e-01 1.0455914224897112 1.1513035910470144   
17 255 0.9378617374950049 1.222464834408786 0.859628016608102 9.0148334503173833e-01 1.0271281582968577 1.1084156104496548   
18 270 0.9445758692137263 1.2428117428530492 0.859628016608102 9.3774072783333917e-01 1.0171079363141742 1.1086549963269914   
19 285 0.9494444343480921 1.2599235071760049 0.859628016608102 9.3337853295462470e-01 1.0138194969722203 1.1307947976248605   
20 300 0.9390151494108315 1.2735357026032412 0.859628016608102 9.2453069005693711e-01 1.0050168309892926 1.267332056590489   
21 315 0.9320538648527371 1.2822208680702913 0.859628016608102 9.5082774162292483e-01 1.0431663990020752 1.2278887271881103   
22 330 0.9284941894989384 1.2996637493577319 0.859628016608102 9.4660448346819193e-01 1.0170923777988978 1.088483612877982   
23 345 0.9207589479779684 1.3108967681507646 0.859628016608102 9.5397211483546662e-01 1.0234074456351143 1.1023629120418004   
24 360 0.9104120042414829 1.3217383045562459 0.859628016608102 9.3410225595746721e-01 1.0007319722856793 1.0915611267089844   
25 375 0.8998884810426527 1.3317642995060415 0.859628016608102 9.2641327721732003e-01 0.9822953632899694 1.075339903150286   
26 390 0.8993755623151033 1.3356177114409105 0.859628016608102 8.9857782636369976e-01 1.003046315056937 1.1424639088766915   
27 405 0.8934448621915998 1.3469438634580944 0.859628016608102 8.9484793118068151e-01 1.0197854791368757 1.1016750403812954   
28 420 0.8808622645242827 1.3550768499946906 0.859628016608102 9.1443041392735069e-01 1.0431261266980851 1.211485515322004   
29 435 0.8683976505181092 1.3612178713120346 0.859628016608102 9.7607613291059225e-01 1.0141308307647705 1.1127640656062534   
30 450 0.8617019725300029 1.3676638443835947 0.859628016608102 9.3693020003182548e-01 1.0216411454336984 1.100574881689889   
31 465 0.856493276954014 1.3748189219353577 0.859628016608102 8.8432684625898084e-01 1.0147056715829033 1.175015619822911   
32 480 0.8682836838366947 1.3807742102143987 0.859628016608102 9.4029346193586072e-01 1.0253852912357875 1.2285259928022112   
33 495 0.8844735619679167 1.3886202791548763 0.859628016608102 9.6331208774021693e-01 1.0261802537100655 1.1084669862474714   
34 510 0.9010442254057069 1.398113440290726 0.859628016608102 9.3424674442836220e-01 1.0157857622419084 1.0719287599836076   
35 525 0.9262020484953641 1.4049076232719162 0.859628016608102 9.3211753027779720e-01 1.0174801894596646 1.22027222769601   
36 540 0.9561347898691692 1.413774357570059 0.859628016608102 9.1185057503836497e-01 0.9944598197937011 1.1232236794063024   
