% # columns="iter, evals, sigma, 0, fitness, xbest" seed=181532, Wed Jul  3 13:35:02 2024, <python>{}</python>
1 15 0.9449516254594045 0 0.9372384548187256 3.809168687839324 6.163862714445381 4.0610825764278555 3.087875774616114 -0.2966366892929172 -0.5490182674226081 -0.40738664695912485 4.95333490602818 4.190836737922585 5.709060665122063 -0.2176633557475393 6.556643957374746 3.4039588045975 0.9444905051488031 0.4544121425868467 0.8231819527587922 1.216892586167509 5.041183197793978 2.565375544282884 1.621503194915482 4.262817644107718 -1.0465261364414333 2.8532293245295737 3.3070196310897457 3.2040411711053336 5.259521469161899 1.6737834774423503 4.886961531225204 5.124982202843086 0.8285272526836831 4.439720886227913 1.5874261175226787 -0.7158315274835083 5.905122055680415 5.984093135695259 4.6297467888929225 1.7588497155729794 0.4659298859007309 3.6278678786702088 1.9516754987716847 -0.5270377599364506 2.6015464626248423 0.7448068935260769 4.005669272058377 2.389544625106021 5.1175308072031 2.7227528898691897 3.8793528161293267 5.058789319145161 0.22121743630447022 7.14146407767814 4.043861091771263 3.824125074721559 5.6558077187679645
2 30 0.9104081256359539 0 0.9887802396501814 3.6568973907306197 4.431236306379547 4.418963162100553 3.799283451512359 -0.8286034383337108 2.021053548297811 0.3979193507109069 5.323380626841668 4.266175184541269 6.043454461587276 -1.1421898342461831 5.727025287851607 5.846352141785505 1.9989519274976044 0.5686889751557423 1.1138063512430574 2.236628916101744 4.913375934873128 3.265137683929476 1.6948706164870593 3.9152350897127737 -0.16906378269526284 2.3788264024971455 3.31128633984597 2.9358835544017747 4.688976504521628 1.5088691092384836 2.524020351865099 4.431336781063694 2.0251709480427547 3.210721049455894 1.2824129126409551 0.6093772461216118 5.136430526937909 6.4090991371763675 5.4860844956900925 1.1672092550547513 0.7911180033445969 4.682370233470245 1.7897399503782467 -0.9892266087232425 2.585423149949376 -0.3668052210210402 3.6152937209997784 4.571259974878089 3.069480158780765 0.31509677278072346 2.870657560006419 4.155399300487433 -0.5607498730165356 5.93630052623558 4.392848846686647 5.555144644275108 4.961810029012558
3 45 0.8916971087889424 0 0.8833511625017438 2.876937621941592 4.094392349233317 4.423192931317964 3.472124198388528 -1.1777405610341716 1.327918882911478 0.17775158443985767 5.02055861555621 4.223947697268404 4.074854659184092 -0.8683785353339484 6.004429418429868 4.641234546277671 0.07018442059728347 0.15405238610223745 0.48929918407824624 2.2480019814541023 4.096413719473074 4.4942437320889566 1.988910818996117 2.6744121164070718 0.25406807292702493 2.17689680685679 2.8870824037454423 3.3446932225644495 5.578172620859091 -0.9758454401128989 4.232532116458571 4.772449667790255 2.324126575916629 4.618510642368895 0.1707995622044034 -0.34896998509799604 6.422806853020999 6.557275983588404 4.02170779592306 3.432017691440756 0.37030049781712526 6.791077513496135 0.3579393537456179 -0.5895834881015531 2.3109707796453476 -0.30390330668949234 2.1446556903588747 2.103828476402067 3.339971869757674 2.0397530280627976 2.3331904944765176 3.933591088996265 1.2868738380342581 6.957974007641494 4.746016793410414 5.936232226669834 5.535763211525518
4 60 0.8757034011204842 0 0.9535455635615757 3.7146852381698174 4.337611854060754 5.10074636658623 4.007523977525114 0.9216193558975105 0.1825046007824891 -1.0476642185306573 3.4350782215629794 6.357875679789018 3.5222646524919217 -1.810432086698773 7.734386790753706 6.563678898382967 1.7415132994579825 -0.831626143533422 -0.48116925843949043 1.4462830230787824 4.8109142511246095 4.781363712828825 1.7251810543195296 2.7520708570994628 -0.666342186162131 1.9014698380950588 4.544307980333997 3.125131761003245 5.180059674242444 0.47628436496546245 2.5115385375073527 3.5065442611440627 1.9146660917843736 4.571960741223153 -0.08940995582096939 1.217707755975587 7.113526694840244 5.629055907874139 5.918997292068747 2.0715990380229856 0.432946875309198 6.127711611446237 0.6162374564259525 -0.7252376207127633 1.8584402048887347 -0.17652059285757823 3.6314228713711425 2.7790366044011616 4.0924430171738795 1.5188670829160542 3.361124378115866 5.409311695606349 0.13095788532459712 5.399905327977898 3.572491794143246 6.395164567031931 5.026334243407738
5 75 0.8596502366188482 0 0.9202527182442801 5.0443264695265295 5.216300153919654 3.463000235308888 2.4155563581440975 1.355220853768159 -0.3529657122258981 -1.1584225876043106 5.496761622980383 4.857365756032805 4.758842524098881 -0.17439502640723004 8.992219759818449 5.405878711192451 0.04121203354865344 -0.5490758434395162 -0.49367940306320846 1.9694138575926272 5.563161979036526 2.6581637598822723 4.086100256165983 2.8748725200916914 -0.5768240733644218 0.7624196496395896 3.544559403071239 3.437331727273963 4.695437746472585 -0.17488507050228186 3.51300556670045 4.337355441591301 2.915827722994627 3.4204145323567356 0.2459632799284269 0.8826382633745877 5.157243835877316 4.929691093088583 6.222774747320529 1.5894973243877843 0.494477757668811 4.151712866058154 0.9573484323944734 -1.8867029466972984 1.5758304919157358 0.93525746716338 4.4869230701316525 0.9063479015377496 5.289338103696439 0.7903082190663202 3.0605298251308763 5.004023016764803 0.42901437742936005 6.671110213161634 4.525846675608623 6.371599322734691 3.785145498735244
6 90 0.8457814547971723 0 0.9472566059657506 4.822264532896477 4.8831264945609 3.8782074733071425 4.438244094017314 -0.0080533577226104 -0.6245596655032534 -1.859248812810665 8.219792163948576 5.905460847161794 3.7819002516671287 -1.2169952847108727 7.642654615927484 6.151990008241694 1.215432165184228 -0.44695539520604705 -0.39740790411378457 1.8364946250617853 4.261476651430559 3.56850642483983 2.141753283709404 4.000895427627064 -1.414428066378355 2.399629768075191 3.139832012258902 2.961480887459235 5.791004302324292 1.2195360181532833 3.839653174719627 5.747729708248046 3.3206332865934898 3.9857338198571255 0.1421959574615464 0.6631841750759908 6.955442052134928 6.461407284405432 6.830164961331405 3.2884484990085117 -0.7688612867272838 6.202165176031288 1.9737126263952574 -1.4800101325616586 1.506991600043208 1.4855998934706653 4.810814202692914 1.324173448856924 4.717929042108915 0.894443507189329 2.082774690540039 5.763916083767853 2.169277698926851 5.208449508809993 3.606298918219477 7.075882275773698 5.72379449850736
7 105 0.8373844817348035 0 0.9231136866978237 4.329592453583316 5.54128588659584 5.667033958652317 3.9465226710959613 -0.30473624680993294 0.10071955453085386 -2.7935958716472715 7.38843404704128 6.215071537439357 5.379429438583201 -1.4256155853643624 6.260378666734907 4.773242663084843 -0.27391529273345827 -0.22233777902348745 0.06357034499193037 0.40722228723262766 3.177828678529819 3.821663451487036 3.085863122732711 3.6861109375816175 -0.9311999812118619 1.3906379438026035 2.976203198906063 3.24370755843076 5.670090435005346 -0.5094285079178218 2.011530788297463 4.498115384666315 3.87273136947566 3.2563145026673577 0.7315411512218966 1.586937055658264 9.036336039563299 6.808221139633963 6.491033223637391 2.49123944950498 0.9626393368413007 4.131710159314466 0.05885773201841005 -0.9954142979970235 1.4535047850925082 2.2612910865203695 5.366944983425721 1.1023053222249035 4.948088064605616 0.4912067350529391 1.787625737079219 3.9929918484056324 1.0709565519993784 4.991978692161897 4.539503498494412 5.315831835393214 5.1860859275045215
8 120 0.8323798181959766 0 0.8755141598837716 4.0030543224383095 3.3120767234717077 3.580652892593817 4.512542609849108 0.6094980259098501 -1.02437276447199 -1.6125260834726678 6.830118272479956 5.901791314440605 3.7812987653210026 -0.7345352059837511 7.123630622097175 5.4848980805963 -0.2856393180156381 -1.9075420753925332 -0.0101215126752221 3.3648138426359755 3.1495918123820528 3.7122890209143966 2.719164545860317 2.9016114524591217 -0.2999247700169779 1.332534114511709 4.259702307939866 3.421331871507346 4.39456308301008 0.8658837517711766 2.0277024853315666 5.557332112668462 2.5848610948582444 2.7222394137927814 0.2732238756315448 0.6667271936579314 7.945990392865383 6.382050878267734 5.099682268682127 3.793500419494169 0.9448717642738681 5.713576000182319 -0.25863645145470093 -0.41034218036494685 0.8957021898310231 1.0310653049129976 5.100048705916619 1.2557556305004673 4.273826980383442 -0.5337605256758142 1.004382107310061 4.095251795852793 2.004018105884977 5.187030426016498 4.621323785844804 6.6721235012745055 5.816973976485051
9 135 0.8350655717895484 0 0.921311937059675 3.8635236709315244 6.467012577750819 4.617761070904693 4.607560023870828 -0.5916616132257436 0.2367525193557738 -3.6449841757752264 6.513478602224962 5.439217417452859 3.186483648910702 -0.24428942878308813 8.09968338460181 5.246494014437548 -1.0482711410285743 0.1126035099272602 1.2695189210934736 -0.16042189555532338 3.7091279069749272 5.42383543627175 2.592184440789771 2.5888054073869817 0.11566404749202208 2.0811402763064586 4.478437307090745 4.420169932348402 3.6929425278842 1.2719826511862737 2.685544350282531 3.4788446078474444 2.633526541191619 2.149976730552634 0.8341046516431248 2.5921760681133392 7.921581050560692 7.176503052794473 6.692443951115395 3.060501544637096 0.7008131429937339 3.724231402459378 3.1195694871701094 -0.5486768512332831 0.7075169922793378 0.3944219181706433 6.308887184542336 -1.6374127894913912 5.08645774334706 1.1892108631723581 3.5514599999960197 5.5414372231391615 0.7207930915527497 6.076368460705718 5.323159511539248 6.91835254786715 4.517655852516747
10 150 0.8450988046924627 0 0.9238061496189662 4.794067767260631 5.400454748565159 4.267226682826943 5.660130101868634 0.41377801027373357 -0.9117206156465408 -1.7018216048556947 6.449437467497661 5.685535300529336 4.221013413186565 0.16292627395662562 8.182806462678787 6.840502766157424 -1.0435074389137888 -1.5204955150707453 0.821995291854269 -0.8443729529369433 3.6260590460923194 4.935927126854452 4.570868880896015 2.927550549144581 -1.0244959611754871 2.4669378773499004 4.945320882390993 4.061614749128922 4.643479014982776 1.5413863933649614 0.6808106903287614 2.5686860143707384 3.5034692888706016 3.852173052256327 1.047574395698577 1.1490947047432267 7.892870867603918 6.567762523048904 4.9994051645448785 2.9911864706766864 1.7893527029618546 6.797401858736462 2.9276133675960248 -2.3010931475375687 1.6286269106930713 0.8607296858191499 6.316118615326685 -0.08921944955911204 4.940311855120936 -0.46565299773512453 1.35438136832964 5.850030908175421 0.23635567220452913 5.0194335527866984 3.718255574950569 7.63414564603958 4.977327961716662
